yr,stpcd,stpnm,sex,age,admigrp,n_admi
2018,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,m,adult,mat,1
2018,SS900,SS900,f,child,paeds-emer,3
2018,ZB100,ZB100,m,adult,xfer,3
2018,ZC3,ZC3,m,adult,ordelec,3
2018,SHA,SHA,m,child,birth,1
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,adult,reg,21595
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,f,child,xfer,145
2018,Q7900,Q7900,f,adult,emer,28
2018,Q7100,Q7100,f,adult,daycase,33642
2018,RX1,RX1,f,child,paeds-emer,1
2018,ERR,ERR,f,adult,ordelec,1
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,f,adult,NA,198
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,adult,ordelec,23442
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,adult,daycase,67473
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",f,child,birth,4292
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,NA,ordelec,15
2018,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,m,child,xfer,89
2018,Q82,Q82,f,child,mat,1
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NA,child,paeds-emer,1
2018,4200,4200,f,adult,emer,5
2018,SL999,SL999,m,adult,xfer,1
2018,Q87,Q87,m,adult,ordelec,211
2018,OVS,OVS,m,adult,emer,15
2018,YAE00,YAE00,m,child,reg,35
2018,Q7100,Q7100,m,adult,reg,78614
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,f,child,mat,203
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,m,adult,daycase,62099
2018,SG9,SG9,f,adult,daycase,11
2018,Q8300,Q8300,f,child,paeds-emer,1
2018,25,25,f,adult,emer,1
2018,SN900,SN900,f,child,paeds-emer,1
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,adult,daycase,41315
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,f,adult,xfer,1632
2018,Q7500,Q7500,m,child,paeds-elec,4
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,f,child,paeds-elec,543
2018,Q86AF,Q86AF,f,child,paeds-emer,1
2018,Q86AF,Q86AF,m,child,daycase,1
2018,SHA,SHA,f,adult,daycase,29
2018,Q8800,Q8800,f,adult,emer,24
2018,DUM002,NonSTP (Wales Region),f,adult,ordelec,3962
2018,Q68,Q68,f,adult,daycase,2043
2018,UNK,UNKNOWN,f,child,paeds-emer,5
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,f,adult,emer,88330
2018,OVERSE,OVERSE,m,child,paeds-emer,10
2018,SN9,SN9,f,adult,ordelec,3
2018,YAD,YAD,m,child,paeds-elec,1
2018,SK9,SK9,m,adult,emer,4
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,m,adult,ordelec,12198
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,m,child,daycase,2661
2018,6H000,6H000,m,child,xfer,4
2018,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,f,child,daycase,686
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,f,adult,NA,10
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,f,NA,NA,1
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,NA,child,paeds-emer,1
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",m,adult,mat,2
2018,SB900,SB900,m,adult,daycase,1
2018,Q84,Q84,m,adult,NA,1
2018,Q8000,Q8000,f,child,paeds-emer,28
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,m,child,xfer,326
2018,QJK,NHS DEVON INTEGRATED CARE BOARD,f,child,birth,4914
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,m,child,paeds-emer,6079
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,m,adult,emer,44948
2018,OVERSE,OVERSE,f,child,paeds-emer,12
2018,598,598,f,child,birth,3
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,f,NA,daycase,1
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,adult,emer,169546
2018,YK100,YK100,f,adult,reg,9
2018,ZB100,ZB100,f,adult,ordelec,13
2018,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",m,NA,emer,7
2018,SN9,SN9,m,adult,emer,35
2018,ZB1,ZB1,f,child,paeds-emer,2
2018,Q84,Q84,NULL,adult,daycase,1
2018,ZC1,ZC1,m,child,paeds-emer,1
2018,RXY,RXY,m,adult,xfer,2
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,NA,emer,126
2018,X24,NHS_ENGLAND,f,adult,mat,7320
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,m,adult,xfer,1645
2018,Q8200,Q8200,m,child,paeds-emer,10
2018,5LG00,5LG00,f,adult,xfer,1
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,NA,daycase,1
2018,SD040,SD040,f,child,paeds-elec,10
2018,SB999,SB999,m,adult,emer,23
2018,YK1,YK1,m,adult,emer,41
2018,SA900,SA900,f,child,paeds-emer,1
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,m,adult,reg,11155
2018,Q78,Q78,f,adult,mat,1
2018,SN999,SN999,m,adult,reg,2
2018,SH999,SH999,f,adult,mat,1
2018,Q8000,Q8000,f,child,birth,1
2018,X24,NHS_ENGLAND,f,NA,emer,14
2018,Q7700,Q7700,f,adult,reg,14
2018,Q8200,Q8200,m,child,daycase,152
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,f,adult,mat,64843
2018,OVSOT,OVSOT,f,child,xfer,1
2018,SA9,SA9,m,adult,reg,2
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",f,NA,birth,1
2018,ST900,ST900,f,adult,emer,16
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,f,adult,daycase,65707
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NA,adult,ordelec,2
2018,Q8400,Q8400,m,adult,emer,151
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,m,child,reg,5
2018,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,m,child,daycase,908
2018,Q77,Q77,f,child,paeds-emer,35
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NULL,adult,reg,22
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,f,child,paeds-emer,4885
2018,M8300,M8300,f,adult,daycase,1
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,child,reg,95
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,f,NA,daycase,665
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,m,child,birth,7482
2018,Q8400,Q8400,f,child,daycase,348
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,f,adult,daycase,54224
2018,Q70,Q70,m,child,paeds-elec,463
2018,3800,3800,f,adult,emer,2
2018,COV,COV,m,adult,daycase,1
2018,44,44,m,adult,ordelec,1
2018,IOM,IOM,m,adult,ordelec,38
2018,Q7500,Q7500,m,child,daycase,221
2018,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,f,adult,mat,11626
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,m,adult,ordelec,5379
2018,Q8500,Q8500,f,adult,daycase,5715
2018,43,43,m,child,paeds-emer,4
2018,M8200,M8200,f,adult,mat,2
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,f,child,NA,7
2018,DUM001,NonSTP (England Region),f,adult,birth,7
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,m,child,xfer,217
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,NA,child,paeds-emer,2
2018,ZB000,ZB000,m,adult,emer,1
2018,SV9,SV9,f,child,paeds-emer,3
2018,SH9,SH9,f,child,daycase,1
2018,598,598,f,adult,daycase,3
2018,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,m,adult,emer,23136
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,m,adult,xfer,780
2018,ERROR,ERROR,m,child,reg,9
2018,Q77SD,Q77SD,f,adult,daycase,2
2018,30,30,m,adult,emer,3
2018,RRP00,RRP00,m,adult,emer,7
2018,Q8400,Q8400,f,child,paeds-elec,3
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,m,child,birth,9304
2018,Q74,Q74,f,adult,emer,151
2018,Q7100,Q7100,m,child,reg,1308
2018,Q74,Q74,m,adult,ordelec,188
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,m,adult,daycase,144558
2018,Q7700,Q7700,m,child,daycase,382
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,f,adult,ordelec,7088
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,m,adult,mat,1
2018,4200,4200,f,adult,daycase,2
2018,1300,1300,m,adult,emer,4
2018,PRIVAT,PRIVAT,f,adult,daycase,1
2018,1500,1500,m,adult,emer,1
2018,1000,1000,m,adult,emer,1
2018,9CI00,9CI00,m,adult,ordelec,18
2018,Q76,Q76,f,adult,daycase,4296
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,m,child,daycase,6098
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,adult,mat,4
2018,SB999,SB999,f,child,paeds-emer,1
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",f,adult,birth,51
2018,RX1,RX1,f,child,daycase,1
2018,SV9,SV9,m,adult,ordelec,3
2018,Q51,Q51,f,adult,xfer,3
2018,Q8600,Q8600,m,child,daycase,807
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,m,child,daycase,5188
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,m,child,birth,7458
2018,SF900,SF900,f,adult,daycase,1
2018,Q55,Q55,f,adult,mat,2
2018,Y56SD,Y56SD,f,adult,ordelec,1
2018,SB999,SB999,m,adult,xfer,1
2018,ZB100,ZB100,m,child,paeds-elec,5
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,m,child,mat,18
2018,Q8000,Q8000,m,child,reg,1
2018,SF999,SF999,m,child,paeds-emer,3
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,NA,adult,daycase,22
2018,Q78PHL,Q78PHL,m,child,daycase,8
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,f,child,birth,3453
2018,OSP,OSP,m,child,paeds-emer,7
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,m,child,reg,1
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NA,adult,emer,8
2018,X24,NHS_ENGLAND,NA,child,daycase,1
2018,OVSOT,OVSOT,f,child,daycase,1
2018,DUM001,NonSTP (England Region),f,child,xfer,2808
2018,Q7000,Q7000,f,child,daycase,30
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,f,adult,xfer,1251
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,f,adult,birth,39
2018,X24,NHS_ENGLAND,f,child,NA,1
2018,OVE,OVE,m,adult,daycase,5
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NA,child,paeds-emer,3
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,child,daycase,5848
2018,OVSGI,OVSGI,m,adult,ordelec,1
2018,Q64,Q64,f,adult,emer,45
2018,X24,X24,m,adult,daycase,10
2018,QVV,NHS DORSET INTEGRATED CARE BOARD,m,adult,daycase,48671
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,m,child,paeds-elec,557
2018,700,700,f,child,paeds-emer,1
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NA,adult,emer,4
2018,SDSN9,SDSN9,f,child,paeds-emer,1
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,m,adult,reg,9174
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,NA,child,birth,3
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,m,child,birth,4720
2018,X24,NHS_ENGLAND,f,child,xfer,31
2018,OVERSE,OVERSE,m,adult,emer,60
2018,YAE00,YAE00,f,child,daycase,17
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,f,adult,NA,6
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,f,adult,reg,8053
2018,DUM002,NonSTP (Wales Region),f,adult,xfer,287
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,m,adult,reg,16606
2018,ZB100,ZB100,m,child,paeds-emer,2
2018,ZB0,ZB0,m,adult,emer,1
2018,SN9,SN9,f,adult,mat,1
2018,DUM001,NonSTP (England Region),f,child,NA,32
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,f,child,paeds-emer,5826
2018,SH9,SH9,f,adult,emer,10
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,NA,adult,ordelec,6
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,m,adult,mat,1
2018,Q87,Q87,f,adult,emer,148
2018,5D700,5D700,m,child,daycase,2
2018,ST9,ST9,m,child,paeds-elec,1
2018,SJ999,SJ999,f,adult,reg,2
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,f,adult,ordelec,9744
2018,SB999,SB999,f,adult,ordelec,8
2018,Q7000,Q7000,f,adult,ordelec,50
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,f,adult,mat,52591
2018,Q7900,Q7900,m,child,paeds-elec,7
2018,Q8700,Q8700,m,child,NA,1
2018,DUM001,NonSTP (England Region),NA,child,xfer,1
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,NA,child,birth,1
2018,ZC3,ZC3,f,adult,daycase,1
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",f,adult,daycase,47523
2018,OSV2,OSV2,m,adult,emer,11
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,m,child,reg,230
2018,Q78SD,Q78SD,m,adult,daycase,11
2018,Q78,Q78,m,child,paeds-emer,448
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NA,child,daycase,1
2018,6,6,f,adult,emer,3
2018,RXY,RXY,f,adult,xfer,1
2018,SL9,SL9,f,adult,daycase,3
2018,Q38,Q38,m,adult,daycase,2
2018,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,m,child,reg,28
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,m,child,NA,2
2018,SS999,SS999,m,adult,reg,5
2018,Q8600,Q8600,m,child,paeds-elec,19
2018,Q49,Q49,m,adult,emer,1
2018,Q7400,Q7400,f,adult,emer,156
2018,ST999,ST999,f,adult,emer,14
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,f,child,xfer,282
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,NA,adult,emer,14
2018,ERR,ERR,m,adult,ordelec,1
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,NA,adult,ordelec,1
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,NA,child,paeds-emer,1
2018,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",m,adult,reg,248
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,NA,adult,daycase,56
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,adult,daycase,149327
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,child,paeds-elec,2375
2018,Q88,Q88,NA,adult,emer,1
2018,ZC2,ZC2,m,child,paeds-elec,6
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,m,adult,birth,1
2018,Q61,Q61,m,adult,daycase,1
2018,Q5900,Q5900,f,adult,daycase,430
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,adult,reg,19339
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,f,adult,mat,34447
2018,YAE00,YAE00,f,child,reg,87
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",m,child,reg,139
2018,OVE,OVE,m,adult,ordelec,12
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,m,child,mat,77
2018,Q6400,Q6400,m,child,birth,1
2018,1100,1100,f,adult,emer,1
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",m,adult,emer,41361
2018,Q6400,Q6400,m,child,paeds-emer,1
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,f,NA,daycase,1
2018,SS900,SS900,f,child,paeds-elec,2
2018,Q7600,Q7600,f,adult,emer,105
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,f,adult,emer,79954
2018,Q6900,Q6900,f,adult,daycase,1
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NA,child,birth,3
2018,QJK,NHS DEVON INTEGRATED CARE BOARD,NA,child,daycase,1
2018,5QA00,5QA00,f,child,paeds-emer,1
2018,1200,1200,f,adult,daycase,1
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,f,adult,daycase,33665
2018,SN9,SN9,f,adult,daycase,5
2018,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",NA,child,birth,12
2018,X24,NHS_ENGLAND,f,adult,reg,8444
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",f,adult,NA,17
2018,ZB1,ZB1,f,child,paeds-elec,2
2018,RJZ,RJZ,m,adult,xfer,2
2018,ZC4,ZC4,f,adult,xfer,1
2018,S92,S92,f,adult,mat,2
2018,UNK,UNKNOWN,m,adult,xfer,1
2018,OSV00,OSV00,m,adult,daycase,1
2018,0DF,0DF,m,adult,xfer,2
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,f,adult,emer,84630
2018,SA9,SA9,m,adult,emer,18
2018,ERROR,ERROR,m,adult,reg,83
2018,SN999,SN999,m,adult,emer,34
2018,DUM001,NonSTP (England Region),f,child,daycase,64166
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,m,child,birth,7949
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",f,child,paeds-elec,551
2018,Q81,Q81,f,child,paeds-elec,42
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,m,child,mat,22
2018,EXT,EXT,m,child,paeds-elec,18
2018,Q5600,Q5600,f,adult,emer,8
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,child,mat,233
2018,SJ999,SJ999,m,adult,reg,1
2018,Q65D,Q65D,m,child,paeds-emer,1
2018,Q74,Q74,m,child,birth,1
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",NA,child,birth,1
2018,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,m,adult,ordelec,8982
2018,Q7100,Q7100,NA,child,daycase,294
2018,Q69,Q69,m,adult,daycase,3
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,m,child,NA,2
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,NA,adult,daycase,19
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,m,child,reg,119
2018,X9800,X9800,f,child,birth,3
2018,SJ900,SJ900,m,adult,daycase,4
2018,SN900,SN900,f,adult,daycase,4
2018,ZB1,ZB1,m,child,daycase,13
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,m,child,paeds-emer,21419
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,m,child,daycase,6733
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,m,child,xfer,58
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,f,adult,NA,37
2018,Q86AF,Q86AF,f,adult,mat,2
2018,SS999,SS999,m,child,daycase,3
2018,Q8000,Q8000,f,adult,emer,137
2018,VWE00,VWE00,m,child,paeds-emer,1
2018,Q82,Q82,m,child,daycase,430
2018,Q82,Q82,f,child,paeds-emer,16
2018,Q79SD,Q79SD,f,adult,daycase,287
2018,YAD,YAD,m,adult,reg,3
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,NULL,child,paeds-emer,1
2018,Q63,Q63,m,adult,daycase,1
2018,ST999,ST999,f,adult,reg,1
2018,SW9,SW9,m,adult,daycase,3
2018,Q81,Q81,m,adult,emer,516
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,f,adult,mat,26448
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,f,adult,ordelec,10694
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,f,adult,mat,60252
2018,Q71,Q71,m,adult,xfer,583
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,f,child,paeds-emer,19691
2018,Q7200,Q7200,m,adult,daycase,7299
2018,43,43,f,adult,emer,4
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,m,adult,ordelec,22047
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,m,child,reg,59
2018,SS900,SS900,f,adult,xfer,1
2018,SS999,SS999,f,adult,daycase,19
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,m,adult,mat,1
2018,4GR95,4GR95,m,adult,daycase,1
2018,SL999,SL999,f,adult,reg,1
2018,3800,3800,m,adult,emer,1
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,f,adult,NA,29
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,m,child,mat,12
2018,X9800,X9800,f,NA,emer,2
2018,Q83,Q83,f,adult,ordelec,442
2018,DUM001,NonSTP (England Region),f,adult,daycase,261177
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,m,child,paeds-elec,230
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,child,paeds-elec,2020
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,m,adult,daycase,29334
2018,OVSEA,OVSEA,m,child,paeds-emer,2
2018,SD002,SD002,m,child,daycase,1
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NA,adult,xfer,1
2018,SNL00,SNL00,m,adult,emer,1
2018,X98,X98,f,NA,emer,6
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,f,NA,emer,1
2018,SV9,SV9,m,child,paeds-emer,2
2018,X24,NHS_ENGLAND,f,adult,daycase,17483
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,f,child,mat,437
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,f,adult,birth,35
2018,Q7500,Q7500,f,child,daycase,309
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,f,child,reg,23
2018,Q88,Q88,m,adult,ordelec,287
2018,Q7500,Q7500,f,adult,daycase,2067
2018,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,m,child,mat,7
2018,ZB100,ZB100,f,adult,mat,1
2018,Q85,Q85,f,adult,ordelec,5
2018,23,23,m,child,paeds-emer,1
2018,YDDC9,YDDC9,f,child,reg,1
2018,SJ999,SJ999,m,adult,xfer,1
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,f,child,birth,4941
2018,SN9,SN9,f,child,daycase,2
2018,OSV,OSV,f,child,paeds-emer,1
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,NA,child,paeds-emer,1
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,f,child,paeds-elec,857
2018,Q8100,Q8100,f,adult,daycase,427
2018,SB999,SB999,m,adult,daycase,46
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,f,adult,NA,11
2018,OVERSE,OVERSE,f,adult,daycase,3
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,m,adult,ordelec,13349
2018,Q76PHS,Q76PHS,m,adult,ordelec,31
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,m,adult,xfer,273
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,m,adult,NA,34
2018,SY9,SY9,m,adult,emer,164
2018,Q70,Q70,f,child,daycase,523
2018,44,44,f,adult,ordelec,1
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,m,child,mat,89
2018,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,f,adult,daycase,101591
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,m,child,paeds-elec,978
2018,SDSL9,SDSL9,f,adult,emer,1
2018,YAE,YAE,m,adult,daycase,2
2018,Q74,Q74,f,adult,daycase,4871
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,m,child,birth,6219
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,m,adult,emer,58580
